age,code,wage,benifit
98,81,32761,381.0
59,53,40408,771.0
45,35,30361,783.0
76,91,27088,216.0
67,12,35330,1171.0
29,41,34779,743.0
28,35,43866,1070.0
23,92,30221,139.0
74,23,37253,1116.0
78,61,20588,404.0
91,34,44622,1192.0
73,35,29956,820.0
56,34,31099,818.0
26,54,24970,459.0
48,51,28832,560.0
52,22,47858,1362.0
50,21,48269,1370.0
85,92,27940,234.0
26,81,24434,206.0
70,81,31724,328.0
63,41,25109,607.0
92,32,22034,667.0
77,33,51367,1326.0
28,12,39191,1222.0
42,52,37747,699.0
34,31,34810,868.0
43,21,55452,1550.0
18,53,37736,658.0
98,51,26629,607.0
30,35,36758,907.0
29,12,40371,1259.0
62,21,43614,1266.0
44,22,46791,1321.0
18,21,45473,1242.0
32,61,22525,353.0
63,35,39411,1024.0
58,11,44016,1417.0
95,22,37294,1152.0
51,82,38633,342.0
66,52,44824,857.0
59,23,43106,1247.0
31,91,25278,135.0
67,11,78922,2479.0
92,61,28380,531.0
43,54,29726,567.0
83,35,48720,1275.0
20,32,29437,720.0
78,52,39547,789.0
30,22,46263,1283.0
34,82,27607,240.0
90,21,37449,1148.0
49,53,29805,578.0
46,92,24619,158.0
19,12,43334,1331.0
39,35,47764,1179.0
87,21,35287,1085.0
26,11,33815,1057.0
85,12,30251,1049.0
51,23,37683,1089.0
59,11,72960,2287.0
79,21,47690,1403.0
29,24,45487,1261.0
84,92,19467,204.0
18,21,63117,1713.0
67,61,24636,440.0
68,32,30388,822.0
47,23,49344,1394.0
91,21,49109,1461.0
97,21,60894,1785.0
88,21,52295,1541.0
68,41,33278,778.0
52,21,41286,1187.0
46,23,39094,1119.0
91,12,38101,1294.0
93,21,34565,1076.0
73,54,23653,515.0
39,34,32821,830.0
39,21,46931,1316.0
37,72,29085,352.0
66,53,33645,670.0
69,92,26895,204.0
66,32,29080,788.0
97,22,33481,1054.0
31,21,49925,1383.0
41,22,44932,1266.0
73,81,28845,313.0
39,24,38505,1091.0
51,21,40636,1168.0
96,53,37474,784.0
42,82,41699,347.0
38,54,33009,613.0
68,24,44612,1302.0
51,33,36304,932.0
86,22,45449,1355.0
85,12,41046,1373.0
71,41,27841,675.0
96,92,29431,258.0
91,41,33639,824.0
70,21,59239,1696.0
87,23,37954,1157.0
28,22,38106,1062.0
52,35,47538,1195.0
76,92,25989,213.0
90,22,43941,1321.0
83,32,25179,725.0
74,32,27402,762.0
84,21,45063,1341.0
53,21,62349,1750.0
18,72,27025,300.0
24,35,50662,1222.0
72,35,33879,910.0
72,34,37962,1005.0
83,22,34916,1069.0
92,52,32602,696.0
65,82,39620,372.0
53,35,43533,1104.0
24,81,36525,283.0
98,23,48886,1466.0
80,35,33002,903.0
72,21,54029,1560.0
25,32,28530,707.0
38,24,54591,1519.0
83,41,32397,786.0
88,32,24829,726.0
51,22,36480,1057.0
58,53,33365,652.0
91,23,33074,1033.0
29,53,24967,464.0
37,22,48538,1356.0
84,53,37292,761.0
30,32,24110,612.0
35,21,44999,1258.0
44,92,26555,161.0
35,21,51029,1419.0
57,35,28378,757.0
69,33,32032,862.0
36,41,30380,667.0
79,34,24758,709.0
78,35,43925,1154.0
46,35,40838,1029.0
48,71,19917,279.0
43,24,57727,1611.0
86,33,14007,470.0
22,22,41848,1152.0
84,53,31450,664.0
54,63,34396,548.0
96,81,36239,401.0
70,52,33633,677.0
96,21,42390,1290.0
29,81,27731,233.0
72,23,31127,950.0
40,31,27802,715.0
94,61,27325,521.0
68,32,33643,898.0
84,42,21940,578.0
20,21,38031,1047.0
74,11,51654,1672.0
63,54,28192,574.0
71,24,48667,1416.0
89,35,42092,1130.0
84,34,24455,710.0
21,11,69090,2107.0
82,51,31454,660.0
19,72,24570,277.0
81,11,83353,2635.0
78,24,57671,1667.0
87,54,29322,633.0
72,21,47405,1384.0
84,41,35831,856.0
28,72,28590,332.0
40,51,24515,475.0
49,41,28999,661.0
42,41,25197,573.0
27,31,30369,753.0
20,12,36325,1123.0
22,22,32275,897.0
78,34,29161,810.0
21,81,27091,215.0
28,52,39810,710.0
60,52,46717,878.0
74,82,37071,370.0
72,52,33201,673.0
38,53,24716,475.0
54,53,37200,710.0
79,32,23267,674.0
70,21,61380,1753.0
21,54,33334,590.0
27,23,37601,1047.0
55,41,32443,740.0
60,42,28649,672.0
88,12,48857,1612.0
52,52,37942,719.0
27,62,32248,474.0
26,35,27495,684.0
99,53,39747,827.0
34,33,13984,382.0
63,23,37044,1092.0
41,22,37258,1061.0
78,34,25415,723.0
26,91,31115,147.0
47,11,63431,1981.0
90,41,25968,669.0
44,12,49805,1567.0
67,92,29727,210.0
87,81,26847,323.0
52,82,37857,339.0
28,54,21422,403.0
55,53,41710,786.0
31,41,26016,571.0
57,24,58296,1649.0
70,51,26294,554.0
67,32,32085,860.0
60,21,33349,989.0
75,54,31462,649.0
86,51,32556,685.0
84,81,23258,295.0
44,92,26531,161.0
55,41,28785,667.0
96,54,28140,629.0
23,81,28712,229.0
43,91,22878,147.0
93,34,30657,870.0
98,54,25206,583.0
92,34,38409,1049.0
33,22,40948,1146.0
22,21,58297,1591.0
42,32,24126,632.0
34,11,43623,1365.0
85,32,26519,760.0
93,52,26859,602.0
42,33,7408,242.0
95,81,24609,322.0
75,61,18810,375.0
52,11,41085,1319.0
41,34,24157,631.0
22,34,28158,693.0
92,21,54535,1607.0
76,21,57956,1672.0
93,34,43831,1177.0
83,51,29473,629.0
40,12,38426,1219.0
18,61,27268,393.0
18,41,35675,743.0
99,34,30734,882.0
52,34,42646,1081.0
83,81,23269,293.0
92,24,42804,1294.0
33,35,45396,1114.0
69,35,29668,807.0
42,53,31741,599.0
92,52,33089,704.0
57,24,56144,1592.0
77,24,36178,1093.0
81,52,39785,798.0
88,81,35757,385.0
30,35,34606,857.0
18,34,36966,892.0
89,52,33597,708.0
84,21,32928,1018.0
93,71,27285,427.0
94,24,54309,1604.0
25,21,50879,1398.0
33,35,51489,1256.0
33,62,30267,458.0
70,81,26176,291.0
77,22,52334,1523.0
23,81,31838,250.0
32,34,29897,750.0
22,42,22124,479.0
19,11,34550,1068.0
54,12,37504,1215.0
61,12,37915,1239.0
50,91,27713,175.0
76,54,24961,542.0
43,92,20119,138.0
33,41,34703,749.0
59,21,63858,1801.0
28,11,41544,1292.0
39,62,27252,428.0
52,21,44508,1273.0
66,11,40309,1319.0
99,22,40214,1237.0
55,41,26880,629.0
29,54,31732,577.0
97,21,35907,1119.0
65,92,23699,187.0
64,71,28587,392.0
19,41,34979,731.0
81,71,26532,400.0
67,92,28655,207.0
79,41,25128,634.0
78,52,37992,763.0
90,34,37725,1030.0
88,91,25108,230.0
45,24,30714,894.0
28,23,40075,1115.0
53,61,25047,422.0
70,82,24880,282.0
55,62,25193,427.0
77,11,81323,2568.0
80,34,38786,1038.0
87,71,23433,379.0
81,54,23995,534.0
42,41,31930,708.0
27,62,22604,346.0
56,52,33418,650.0
86,21,38254,1163.0
86,34,26922,771.0
80,24,51544,1507.0
90,22,38480,1176.0
86,53,33142,695.0
76,11,52465,1700.0
42,71,29375,363.0
30,21,35112,986.0
44,24,44959,1272.0
31,33,29326,735.0
28,35,52899,1280.0
62,82,24793,268.0
42,81,36003,310.0
28,24,32589,915.0
85,11,32674,1121.0
48,92,27922,173.0
66,11,41035,1341.0
51,35,49392,1237.0
50,32,27876,733.0
60,32,28351,761.0
65,54,27347,564.0
63,52,37190,724.0
73,35,52074,1336.0
74,24,41340,1225.0
65,52,30124,610.0
70,12,47250,1534.0
77,54,22288,499.0
44,11,58639,1832.0
63,32,26529,724.0
25,21,36243,1008.0
57,92,28333,189.0
35,35,35344,883.0
23,12,47975,1477.0
81,92,23874,214.0
89,35,35165,968.0
31,21,50364,1394.0
30,91,32342,157.0
61,61,19886,366.0
40,31,40530,1012.0
65,92,19456,173.0
95,24,54433,1609.0
87,52,35537,737.0
64,81,29568,303.0
79,54,32602,675.0
93,21,55301,1629.0
84,82,29930,339.0
62,92,19899,169.0
75,41,25150,628.0
72,81,31496,329.0
65,62,24386,433.0
63,81,29439,301.0
77,12,28689,989.0
85,32,22811,673.0
94,12,37262,1274.0
62,81,26538,280.0
83,41,26357,665.0
35,11,75418,2320.0
28,32,28022,700.0
58,22,36475,1069.0
28,61,28717,429.0
71,23,43392,1275.0
50,12,39461,1267.0
87,63,35037,612.0
86,51,31010,660.0
66,24,54777,1570.0
76,92,26384,214.0
69,52,36206,718.0
19,41,31128,654.0
76,52,40364,799.0
86,31,30821,862.0
68,23,40596,1195.0
38,52,38765,709.0
99,81,24195,326.0
61,22,38443,1126.0
97,72,30207,463.0
75,24,58980,1697.0
20,61,25438,372.0
96,21,38330,1182.0
99,92,22541,240.0
53,21,60180,1693.0
61,32,24628,676.0
54,52,32503,631.0
20,24,62109,1689.0
36,52,26710,505.0
21,34,41600,1005.0
86,32,26958,772.0
23,71,26367,302.0
62,35,41748,1077.0
55,24,61165,1722.0
39,33,5899,202.0
86,12,31482,1087.0
18,21,56485,1536.0
51,21,49866,1414.0
33,61,22407,353.0
77,32,22654,656.0
45,21,36894,1058.0
77,22,32258,988.0
33,21,51692,1433.0
65,62,28403,487.0
62,35,40206,1041.0
69,23,32143,972.0
74,91,26941,213.0
28,35,37611,924.0
88,81,36524,390.0
27,71,26735,312.0
56,31,29554,782.0
40,34,33858,856.0
99,53,28233,635.0
24,54,28168,509.0
36,12,28358,910.0
82,81,24013,296.0
49,34,42225,1066.0
95,41,33974,837.0
76,35,26974,756.0
97,12,48419,1614.0
96,53,27591,619.0
22,52,29107,521.0
32,52,41644,747.0
51,52,42360,791.0
51,32,30453,795.0
20,34,28460,697.0
20,35,38889,940.0
49,53,39993,748.0
62,35,31606,840.0
78,24,55861,1619.0
74,53,37353,745.0
55,35,32960,860.0
82,53,28812,616.0
87,12,43579,1452.0
72,21,46553,1361.0
55,35,31092,817.0
62,41,32960,762.0
90,54,27241,604.0
90,54,29662,644.0
40,61,18434,312.0
40,33,24976,649.0
39,82,26974,244.0
29,24,56205,1547.0
23,81,31984,251.0
38,52,40704,741.0
31,61,22179,347.0
88,61,29416,538.0
18,11,81866,2485.0
88,81,26342,322.0
76,72,31882,445.0
66,41,29011,690.0
33,42,32368,702.0
86,52,43770,872.0
43,35,43293,1081.0
58,71,25373,350.0
26,23,34487,962.0
82,71,23125,367.0
96,32,27531,802.0
73,33,44730,1165.0
84,31,32867,906.0
34,32,24979,639.0
49,42,28341,648.0
31,54,33073,602.0
69,21,48376,1405.0
96,31,27783,808.0
85,92,24056,221.0
81,31,38446,1032.0
74,12,32328,1093.0
62,52,39795,766.0
74,54,22584,499.0
27,34,40524,990.0
21,52,35049,619.0
22,51,27516,495.0
41,91,27943,161.0
52,21,59395,1670.0
88,33,26428,763.0
78,62,22727,433.0
67,21,46981,1364.0
29,12,46996,1458.0
42,12,29359,950.0
57,91,27408,186.0
95,81,23970,318.0
46,81,25471,246.0
43,81,30661,276.0
55,11,81916,2549.0
86,21,63175,1828.0
39,32,25578,661.0
60,21,36057,1061.0
96,12,33616,1168.0
67,54,28938,593.0
34,32,27413,696.0
26,52,35807,640.0
66,92,30521,211.0
42,21,53940,1508.0
79,21,44972,1330.0
37,11,83961,2580.0
94,54,29005,640.0
49,52,40779,761.0
55,61,23959,411.0
64,22,52448,1505.0
34,23,38379,1080.0
85,35,30324,849.0
59,71,20936,307.0
21,11,72258,2202.0
60,52,47063,884.0
54,21,55617,1573.0
59,24,50124,1434.0
27,54,27975,511.0
65,62,31970,534.0
80,11,70243,2240.0
44,34,36793,931.0
67,82,32391,327.0
19,21,63714,1730.0
93,35,32198,906.0
18,81,32632,247.0
98,35,31589,900.0
55,54,26560,534.0
73,32,23997,681.0
54,35,46154,1166.0
46,92,21040,146.0
44,24,35440,1018.0
19,31,29546,721.0
97,12,45802,1535.0
77,81,27825,313.0
38,21,48795,1364.0
90,52,36667,761.0
52,21,43922,1257.0
21,24,42346,1164.0
88,92,21711,219.0
40,24,43435,1224.0
65,21,58595,1670.0
60,12,30125,1003.0
76,71,27772,404.0
42,71,24431,314.0
95,24,48609,1454.0
75,21,34709,1050.0
48,12,28664,939.0
41,24,50238,1408.0
76,23,33213,1012.0
28,23,40892,1137.0
33,21,36180,1019.0
99,91,27416,256.0
78,11,44372,1461.0
94,51,29686,651.0
75,52,35205,711.0
59,72,25266,350.0
94,22,47274,1417.0
21,21,58880,1605.0
64,92,19465,171.0
42,51,31563,596.0
37,32,22890,595.0
85,34,40403,1084.0
59,21,46389,1335.0
73,61,19476,381.0
32,52,41659,747.0
24,23,43933,1211.0
44,32,22074,588.0
36,24,50211,1398.0
69,22,46754,1361.0
40,24,47345,1329.0
20,21,63445,1725.0
19,34,25343,623.0
63,41,35618,817.0
89,61,22726,451.0
38,53,37900,695.0
64,24,59614,1696.0
30,34,44020,1077.0
96,12,31679,1110.0
86,34,45153,1196.0
75,22,42506,1258.0
80,22,35427,1078.0
93,12,40026,1355.0
58,92,20725,165.0
57,24,48728,1394.0
51,34,26004,691.0
18,22,42730,1169.0
81,32,26107,744.0
43,22,41647,1182.0
96,21,53940,1598.0
60,53,37044,717.0
40,34,34407,869.0
70,82,43738,408.0
40,22,34490,986.0
37,41,26943,600.0
99,34,39247,1080.0
43,52,34676,649.0
88,52,29298,634.0
82,21,43646,1300.0
90,52,30096,651.0
85,54,28010,608.0
21,24,34248,948.0
65,62,31245,524.0
26,21,49383,1360.0
39,81,26581,242.0
36,24,48752,1360.0
33,33,31322,785.0
99,22,44623,1354.0
58,11,65090,2049.0
89,52,35992,748.0
91,41,34990,851.0
35,22,31495,898.0
60,23,31255,933.0
55,51,30405,598.0
66,11,81908,2567.0
99,12,39141,1339.0
22,22,49913,1367.0
94,33,29610,847.0
18,51,26458,470.0
44,34,33738,860.0
37,21,61839,1710.0
24,72,32388,363.0
21,61,20151,303.0
39,21,62926,1743.0
61,52,29057,585.0
83,52,44600,881.0
37,23,47020,1315.0
89,34,29491,836.0
24,62,28284,417.0
63,23,49843,1434.0
43,24,56617,1581.0
97,35,42810,1160.0
98,61,29575,557.0
72,32,26109,729.0
64,52,46163,876.0
42,92,21195,140.0
56,92,19135,157.0
65,34,43088,1113.0
49,71,25296,334.0
44,81,33829,298.0
64,22,32364,969.0
24,82,36320,282.0
60,35,36191,944.0
25,81,33958,268.0
37,31,37452,935.0
65,11,84164,2633.0
94,12,38766,1319.0
29,12,35118,1101.0
20,22,32093,889.0
61,24,45011,1301.0
80,82,35644,370.0
26,92,24761,125.0
44,71,25282,326.0
84,81,26046,313.0
51,24,49861,1414.0
63,24,51584,1480.0
28,22,40047,1114.0
57,21,49332,1410.0
60,12,37493,1224.0
59,32,21797,606.0
22,91,25071,120.0
26,23,43869,1213.0
51,35,27867,735.0
71,33,26111,727.0
43,72,32232,393.0
80,63,30741,543.0
25,22,32170,899.0
59,92,28069,191.0
47,22,42073,1200.0
20,31,32816,799.0
54,34,36365,938.0
26,32,30862,763.0
95,21,57466,1690.0
82,22,47724,1409.0
41,21,44261,1248.0
33,22,36404,1025.0
43,34,40854,1024.0
34,21,53545,1484.0
29,12,35493,1113.0
36,11,36566,1156.0
34,24,49088,1365.0
81,22,33302,1023.0
80,12,30069,1035.0
79,21,43689,1296.0
47,24,41990,1198.0
53,61,19218,344.0
21,21,52856,1444.0
74,21,50397,1467.0
26,22,53441,1468.0
34,32,30700,773.0
22,72,28610,322.0
29,42,25457,557.0
76,34,41675,1099.0
45,21,47757,1348.0
30,12,49416,1532.0
35,41,26222,582.0
80,12,28430,986.0
30,54,21625,410.0
92,92,21978,226.0
42,52,41371,759.0
73,31,40789,1073.0
20,12,27340,853.0
77,22,34306,1043.0
66,12,45782,1483.0
65,24,43799,1276.0
66,34,34227,908.0
49,52,44893,829.0
38,35,37282,933.0
57,35,51062,1286.0
75,52,36944,740.0
60,22,42535,1234.0
89,71,26223,410.0
80,12,49534,1619.0
96,34,39636,1084.0
54,24,52970,1502.0
39,22,37588,1067.0
76,34,41405,1092.0
78,32,23422,676.0
69,24,45281,1322.0
91,21,38776,1185.0
93,35,46266,1234.0
78,12,46310,1519.0
59,11,41626,1347.0
71,41,35463,827.0
38,35,52866,1296.0
71,41,27732,672.0
62,11,33987,1122.0
83,52,34933,720.0
72,12,42456,1393.0
30,51,26133,485.0
31,81,27046,231.0
35,21,43345,1214.0
24,35,42165,1023.0
87,22,46141,1375.0
41,33,49223,1216.0
83,22,40904,1229.0
48,12,34058,1101.0
79,52,36050,732.0
66,22,44944,1308.0
38,91,25990,149.0
81,72,23034,365.0
53,22,34811,1016.0
81,33,17394,540.0
29,35,39303,965.0
91,33,37859,1035.0
19,62,22047,325.0
25,24,42373,1171.0
23,31,35449,865.0
18,21,45412,1240.0
66,34,39343,1028.0
24,61,19997,306.0
25,21,45178,1246.0
43,34,33756,859.0
44,35,43243,1082.0
25,71,21849,260.0
32,61,20893,331.0
79,22,44852,1327.0
78,24,48620,1426.0
72,61,28157,495.0
46,32,32091,825.0
38,82,36595,307.0
41,61,22984,374.0
21,51,31376,557.0
32,54,33500,611.0
83,31,30124,841.0
25,52,29061,526.0
19,92,21437,103.0
61,21,63268,1788.0
88,81,32506,363.0
74,21,47511,1390.0
85,54,31769,671.0
31,12,39926,1249.0
79,81,32510,348.0
82,11,83899,2653.0
36,22,53755,1493.0
44,81,29494,269.0
70,61,25878,461.0
24,92,22784,115.0
32,35,39615,977.0
46,62,26526,430.0
77,11,71959,2287.0
32,54,26788,499.0
39,71,28608,351.0
92,54,24664,564.0
80,51,31332,655.0
66,21,31865,959.0
94,24,38035,1170.0
81,71,29469,429.0
47,92,23510,156.0
73,91,32267,229.0
50,24,31167,914.0
36,82,28240,248.0
32,52,32117,588.0
43,41,24806,567.0
82,92,24341,217.0
62,12,39182,1278.0
19,22,53210,1450.0
89,82,33764,373.0
83,23,30812,959.0
63,33,27557,747.0
43,34,40196,1009.0
39,22,50429,1409.0
21,34,31476,769.0
59,61,24145,420.0
69,32,26872,742.0
36,35,45964,1132.0
29,24,61001,1675.0
53,91,28292,182.0
44,23,48683,1371.0
25,92,28797,137.0
42,23,39129,1113.0
65,24,47486,1374.0
48,35,47060,1178.0
30,23,41759,1163.0
41,11,82125,2532.0
92,63,25735,496.0
31,24,41847,1167.0
38,35,47618,1174.0
40,91,23751,145.0
63,61,22817,409.0
96,34,35965,999.0
88,32,30863,866.0
66,35,30704,826.0
80,12,35383,1194.0
55,21,46438,1330.0
46,62,24005,396.0
47,12,50171,1583.0
26,53,41563,736.0
92,92,25514,238.0
29,71,28337,331.0
90,34,40506,1095.0
83,12,39366,1319.0
34,35,31751,797.0
99,32,29134,844.0
75,34,33581,908.0
52,31,32167,837.0
64,24,41893,1223.0
71,12,31676,1068.0
60,12,43165,1394.0
64,54,29769,602.0
32,35,36393,902.0
28,34,26528,665.0
74,24,61185,1754.0
41,61,26341,419.0
89,23,52061,1536.0
69,12,49076,1587.0
51,52,37131,703.0
81,82,35600,372.0
45,12,27103,888.0
87,61,25463,484.0
27,54,31196,564.0
82,22,46316,1371.0
91,61,23148,460.0
93,12,31588,1102.0
37,22,35176,999.0
41,92,20275,135.0
57,11,50864,1620.0
88,24,48959,1452.0
41,71,21140,279.0
78,52,31629,657.0
93,22,37241,1148.0
98,24,32481,1029.0
71,12,30970,1047.0
29,24,52869,1458.0
74,52,44267,861.0
43,81,23315,227.0
50,35,44954,1132.0
42,81,26519,246.0
44,51,29754,569.0
60,22,41278,1200.0
26,21,43959,1215.0
49,34,39896,1012.0
53,12,34497,1123.0
63,11,87774,2738.0
89,35,26422,764.0
88,12,28693,1007.0
39,35,44881,1112.0
91,24,38562,1179.0
64,35,47130,1206.0
80,41,35103,835.0
83,53,32008,671.0
47,31,34263,877.0
90,11,41817,1404.0
79,23,33534,1025.0
85,22,49306,1456.0
28,22,33940,951.0
79,61,28443,510.0
89,62,30891,560.0
74,24,44377,1306.0
69,52,36903,730.0
34,34,41266,1019.0
40,21,39922,1131.0
54,35,44774,1134.0
59,34,36489,949.0
59,35,50078,1266.0
60,12,36875,1206.0
38,41,32050,704.0
76,71,23987,366.0
91,34,34780,963.0
92,81,26910,332.0
77,22,51181,1493.0
93,35,40273,1094.0
83,34,34810,950.0
85,24,33482,1034.0
89,52,28620,625.0
33,31,25315,645.0
70,11,35933,1194.0
88,21,54866,1609.0
70,35,43941,1141.0
69,23,47278,1375.0
44,21,63904,1777.0
56,22,33011,973.0
66,24,42226,1236.0
69,22,31396,952.0
67,22,34946,1043.0
89,71,23242,380.0
62,21,62414,1767.0
42,34,40255,1009.0
80,24,40318,1208.0
89,21,60987,1774.0
50,35,30071,784.0
62,61,30034,503.0
25,62,21860,333.0
58,81,29657,294.0
95,22,44250,1338.0
81,12,39546,1321.0
48,32,32846,846.0
77,35,29819,824.0
38,22,35131,1000.0
60,24,42900,1244.0
62,21,46540,1344.0
21,31,32071,783.0
93,22,47380,1418.0
85,81,26558,318.0
65,53,25602,535.0
68,51,25658,540.0
75,54,31964,657.0
82,32,21798,645.0
69,51,30699,626.0
72,35,52473,1344.0
88,35,50846,1333.0
60,61,25231,436.0
94,92,21790,229.0
53,54,21134,440.0
31,32,29873,748.0
67,11,39374,1292.0
74,21,33017,1003.0
22,63,34423,495.0
89,22,34669,1072.0
99,82,28030,351.0
58,61,27889,468.0
80,81,28325,322.0
49,53,31943,614.0
28,91,30146,147.0
68,31,32592,873.0
66,12,28604,968.0
34,52,46415,830.0
25,32,26820,667.0
41,35,29525,757.0
23,22,50547,1386.0
80,11,86517,2728.0
21,21,40686,1119.0
95,32,31839,901.0
30,22,42121,1173.0
24,61,19473,299.0
36,21,53679,1491.0
38,35,28878,737.0
65,82,27718,293.0
62,42,25567,614.0
76,54,26245,564.0
72,61,26564,474.0
35,35,28218,716.0
79,62,30912,543.0
74,11,38569,1280.0
33,22,32487,921.0
29,23,39380,1098.0
40,82,40144,334.0
96,21,37211,1152.0
26,52,38016,676.0
26,35,37575,920.0
39,54,31945,597.0
53,91,22686,163.0
56,91,22331,167.0
25,92,21139,112.0
64,42,26925,645.0
61,31,29759,796.0
45,24,56053,1569.0
28,21,52685,1451.0
93,54,24620,565.0
66,24,43458,1268.0
30,35,33742,837.0
43,81,34531,301.0
58,12,48439,1549.0
48,12,44830,1424.0
70,72,22858,345.0
81,33,25875,738.0
82,11,80041,2537.0
55,61,22563,392.0
87,92,29252,242.0
45,12,42099,1337.0
69,32,32608,875.0
47,92,24265,159.0
99,92,27073,255.0
57,35,40919,1049.0
93,42,25176,658.0
50,54,27713,545.0
40,35,27675,712.0
38,35,52726,1293.0
43,54,23460,462.0
32,92,21634,125.0
72,11,41223,1356.0
51,12,37418,1207.0
38,81,33147,284.0
52,41,24016,566.0
79,52,32751,677.0
75,11,33516,1130.0
53,11,36293,1177.0
49,34,27134,714.0
68,31,36759,971.0
47,54,27458,535.0
54,54,23379,479.0
81,21,42295,1262.0
94,41,32802,812.0
58,12,26964,905.0
64,12,32332,1076.0
96,41,29890,757.0
68,22,35059,1048.0
77,92,30300,229.0
78,21,35245,1069.0
98,72,30967,473.0
34,12,29469,940.0
95,21,46583,1400.0
98,24,50808,1518.0
28,52,43101,765.0
97,62,25787,505.0
24,35,47621,1151.0
35,41,26814,594.0
43,21,50940,1430.0
82,33,21224,631.0
98,11,70556,2280.0
48,41,31245,704.0
98,24,44534,1350.0
83,41,28666,711.0
75,71,19093,315.0
75,34,24699,701.0
93,82,26185,329.0
59,32,31608,835.0
33,71,19713,252.0
49,81,25719,253.0
41,54,25140,487.0
18,91,22967,106.0
80,12,45855,1508.0
46,32,29161,757.0
37,21,58013,1608.0
96,21,34705,1085.0
70,61,24695,445.0
25,31,35868,878.0
61,81,26625,279.0
49,22,43432,1239.0
49,34,41515,1050.0
81,34,43699,1154.0
71,51,25273,539.0
90,21,40108,1219.0
72,11,61414,1962.0
63,24,44186,1283.0
42,31,36259,916.0
98,11,61576,2010.0
50,35,34833,896.0
41,35,50287,1241.0
60,61,18427,345.0
70,32,21616,621.0
95,41,36128,880.0
62,34,27061,734.0
44,12,28373,924.0
69,41,35419,823.0
63,53,32346,644.0
59,32,31410,831.0
95,35,44616,1199.0
79,82,25058,298.0
81,24,54840,1597.0
56,91,31392,197.0
81,52,39276,789.0
73,12,42801,1405.0
79,22,34215,1044.0
89,12,29088,1020.0
52,12,32838,1071.0
53,61,21121,369.0
95,61,23808,475.0
71,11,77875,2454.0
64,34,41742,1080.0
47,31,41253,1040.0
21,92,24831,117.0
68,21,36419,1084.0
98,12,36930,1271.0
36,41,26644,592.0
61,21,49666,1426.0
69,21,55864,1604.0
86,22,37781,1150.0
58,22,47992,1376.0
74,24,32177,981.0
60,34,44728,1143.0
35,32,21625,562.0
88,35,34220,945.0
44,24,60419,1684.0
54,62,27055,450.0
64,21,51240,1473.0
78,81,31653,341.0
90,53,35755,745.0
81,81,28854,327.0
42,91,30290,170.0
81,24,40990,1228.0
58,54,26755,542.0
82,11,76590,2434.0
23,61,27510,405.0
91,11,73418,2354.0
32,41,25381,560.0
22,22,32548,904.0
92,32,23722,706.0
20,12,45392,1395.0
54,34,38043,977.0
72,82,32954,339.0
25,35,46035,1115.0
39,12,50238,1572.0
78,53,36015,730.0
91,22,49586,1473.0
78,31,33491,911.0
49,53,40608,758.0
39,21,53371,1488.0
18,12,40214,1236.0
46,12,34483,1111.0
75,71,19902,324.0
66,81,31350,319.0
38,92,29719,162.0
42,11,79215,2446.0
41,34,27834,717.0
19,61,24297,355.0
91,21,64163,1862.0
93,82,31731,366.0
86,22,46279,1377.0
66,35,49604,1267.0
60,24,50518,1447.0
20,61,26622,388.0
97,22,43205,1313.0
18,92,29158,127.0
42,23,43897,1240.0
88,11,57781,1880.0
23,11,75251,2295.0
88,71,23506,381.0
41,22,48052,1349.0
98,22,38543,1191.0
86,12,39498,1328.0
81,22,46507,1375.0
52,71,29317,379.0
69,61,20201,384.0
82,82,29814,335.0
34,81,34472,286.0
88,61,24275,470.0
21,24,52022,1422.0
50,23,35154,1020.0
42,24,51239,1436.0
90,81,30179,351.0
82,24,36949,1121.0
19,54,31899,563.0
56,32,33268,869.0
79,54,30366,637.0
48,51,25089,498.0
68,12,37152,1227.0
44,41,32508,723.0
76,11,50718,1648.0
81,11,44380,1466.0
76,21,62954,1805.0
62,35,49246,1252.0
19,22,53105,1447.0
98,62,31305,580.0
77,32,25972,734.0
31,34,37487,926.0
36,34,35488,888.0
43,41,29333,658.0
39,82,32007,278.0
40,81,32195,281.0
19,61,20047,298.0
24,12,38511,1195.0
99,92,29827,264.0
23,91,23049,115.0
53,24,53981,1527.0
99,21,63690,1863.0
87,52,38010,778.0
77,31,28766,799.0
88,61,26717,502.0
65,11,32133,1072.0
91,54,24799,564.0
75,34,27873,775.0
25,41,29844,638.0
65,81,30771,313.0
32,53,26027,487.0
35,11,57972,1797.0
83,21,54877,1601.0
91,21,36034,1112.0
78,81,32167,344.0
69,23,34847,1044.0
53,21,56924,1606.0
83,92,19358,202.0
48,35,28030,734.0
63,52,29063,589.0
57,24,49187,1406.0
20,62,26465,386.0
74,52,26847,570.0
20,53,39024,683.0
65,81,29195,302.0
69,54,28641,592.0
80,24,53856,1569.0
25,22,44163,1219.0
88,22,36143,1110.0
71,11,58112,1861.0
60,41,31139,722.0
51,22,53629,1515.0
29,71,25709,305.0
79,24,38802,1166.0
62,81,31107,310.0
82,81,30474,339.0
67,35,36771,969.0
47,32,27466,719.0
93,61,25047,488.0
35,34,43546,1074.0
53,41,30920,706.0
74,41,24591,615.0
43,24,46444,1310.0
34,92,30166,157.0
